Protein	Host.TaxonID..Viral.ClusterID..Interaction.ID
Q8X5Z8	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X600	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X611	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X6M8	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X6S3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X6Z6	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X722	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X733	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X737	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X743	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7C5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7C9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7F2	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7H3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7H4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7L9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7M9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7N4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7N8	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7P7	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7T4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7V5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X7X0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X825	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8G1	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8G9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8H0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8I5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8J5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8L3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8T9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8W2	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8Y7	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X8Z9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X902	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X903	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X966	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X984	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X996	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X9B0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X9L1	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X9T7	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8X9V2	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XA02	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XA55	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XAA8	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XAC5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XAQ4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XAT3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XAT4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XB28	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XB34	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XB62	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XBF4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XBJ9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XBR3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XBV3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XC28	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XC76	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XC86	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCA9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCD0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCF9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCG0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCI5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCU8	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCV0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XCW5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XD03	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XD33	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XD88	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDD5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDE7	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDE9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDF3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDF5	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDF6	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDG0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDL9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDP3	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDR9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDS0	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDW4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XDW9	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XE27	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XE60	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XE67	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XE69	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XEA7	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XEB4	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8XEG2	83334,,26602,,203;;83334,,25964,,536;;83334,,25963,,379;;83334,,25960,,273;;83334,,25935,,11435;;83334,,25932,,5788;;83334,,25609,,198;;83334,,24984,,8328;;83334,,24976,,2518;;83334,,24975,,737
Q8Y3P9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y3T4	169963,,7474,,5451;;169963,,4649,,3318
Q8Y3Z5	169963,,7474,,5451;;169963,,4649,,3318
Q8Y421	169963,,7474,,5451;;169963,,4649,,3318
Q8Y422	169963,,7474,,5451;;169963,,4649,,3318
Q8Y423	169963,,7474,,5451;;169963,,4649,,3318
Q8Y424	169963,,7474,,5451;;169963,,4649,,3318
Q8Y436	169963,,7474,,5451;;169963,,4649,,3318
Q8Y444	169963,,7474,,5451;;169963,,4649,,3318
Q8Y459	169963,,7474,,5451;;169963,,4649,,3318
Q8Y495	169963,,7474,,5451;;169963,,4649,,3318
Q8Y498	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4B2	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4B3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4C0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4C6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4F0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4F3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4F7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4H0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4I1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4I2	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4I4	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4L1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4L6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4M2	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4M3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4P6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4R1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4R7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4U6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4V1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y4V6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y560	169963,,7474,,5451;;169963,,4649,,3318
Q8Y563	169963,,7474,,5451;;169963,,4649,,3318
Q8Y568	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5E6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5F0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5G0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5H3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5M1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5N6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5N7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5N8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5Q9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5T8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5T9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5V0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5V8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5W6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5W7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5W8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y5X4	169963,,7474,,5451;;169963,,4649,,3318
Q8Y606	169963,,7474,,5451;;169963,,4649,,3318
Q8Y614	169963,,7474,,5451;;169963,,4649,,3318
Q8Y629	169963,,7474,,5451;;169963,,4649,,3318
Q8Y633	169963,,7474,,5451;;169963,,4649,,3318
Q8Y642	169963,,7474,,5451;;169963,,4649,,3318
Q8Y679	169963,,7474,,5451;;169963,,4649,,3318
Q8Y680	169963,,7474,,5451;;169963,,4649,,3318
Q8Y683	169963,,7474,,5451;;169963,,4649,,3318
Q8Y692	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6C9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6D0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6E2	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6E4	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6E6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6J3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6J6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6J7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6K1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6K9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6L1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6M7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6N7	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6P8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6Q0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6R4	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6S6	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6S8	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6T2	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6V0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6V1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6W0	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6W1	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6X5	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6X9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6Y3	169963,,7474,,5451;;169963,,4649,,3318
Q8Y6Y9	169963,,7474,,5451;;169963,,4649,,3318
Q8Y701	169963,,7474,,5451;;169963,,4649,,3318
Q8Y731	169963,,7474,,5451;;169963,,4649,,3318
Q8Y732	169963,,7474,,5451;;169963,,4649,,3318
Q8Y735	169963,,7474,,5451;;169963,,4649,,3318
Q8Y741	169963,,7474,,5451;;169963,,4649,,3318
Q8Y742	169963,,7474,,5451;;169963,,4649,,3318
